"","ID","parque","cod parque","nquest","idade","sexo","cidade","cod cidade","bairro","cod bairro","estadocivil","racacor","escolar","ocupacao","renda","depend","qdepend","objetivo","distantp","freqvis","tempoestad","tempoatfis","infraestrutura","manutencao","tamanho","sombra","seguranca","iluminacao","ruido","temperatura","qualiar","Influperman","vegetar","vegettemp","vegetruido","vegetinund","moraruido","moratemp","moraqualiar","moraarb","moradren","saudefis","saudemen","nivelstres","exppolatm","exppolson","lance1","resp1","lance2","resp2","bidl","bidh","lnRenda","t1","t2","lnRendat1","lnRendat2","...58"
"303",303,"santosdumont",3,"3",30,2,"recife",101,"boa viagem",10113,1,1,20,6,2500,0,0,3,500,25,60,30,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4,3,2,4,4,3,3,2,3,3,15,1,57,0,3.87298334620742,57,3.39794000867204,-15,-57,7.82404841085341,7.82405513081471,NA
"304",304,"santosdumont",3,"5",33,2,"recife",101,"boa viagem",10113,2,2,16,6,600,1,1,4,500,24,120,60,3,2,5,3,2,1,4,3,4,2,4,4,4,4,1,1,1,1,1,3,1,0,0,0,10,1,47,1,3.16227766016838,47,2.77815125038364,-10,-47,6.39695743260813,6.39706020225007,NA
"305",305,"santosdumont",3,"6",42,2,"recife",101,"boa viagem",10113,2,4,20,1,5000,1,1,4,500,8,60,0,5,4,5,4,4,4,5,4,4,1,4,4,3,4,4,4,4,4,1,3,5,3,3,3,9,1,63,0,3,63,3.69897000433602,-9,-63,8.51719355141617,8.51719571141306,NA
"306",306,"santosdumont",3,"7",48,2,"recife",101,"pina",10162,2,1,16,4,5000,1,2,4,5000,4,60,0,4,4,5,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,5,4,4,4,3,3,31,1,67,0,5.56776436283002,67,3.69897000433602,-31,-67,8.51719443141547,8.51719587141265,NA
"307",307,"santosdumont",3,"9",24,1,"recife",101,"imbiribeira",10144,1,3,16,2,2900,1,1,3,1000,2,300,240,5,5,5,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3,3,4,3,2,3,33,1,63,0,5.74456264653803,63,3.46239799789896,-33,-63,7.97246993986699,7.97247350702855,NA
"308",308,"santosdumont",3,"10",41,1,"recife",101,"areias",10110,2,4,20,1,10000,1,2,4,5000,1,120,40,4,2,4,4,4,3,4,4,4,3,4,4,4,4,2,1,3,2,2,3,2,0,4,3,11,1,19,1,3.3166247903554,19,4,-11,-19,9.21034048197618,9.21034056197616,NA
"309",309,"santosdumont",3,"11",73,1,"recife",101,"imbiribeira",10144,4,4,16,3,1800,0,0,4,1000,4,60,60,5,4,5,4,5,4,4,4,4,3,4,4,2,4,3,3,4,2,3,3,3,3,3,2,24,1,53,0,4.89897948556636,53,3.25527250510331,-24,-53,7.49554935126423,7.49555830177516,NA
"310",310,"santosdumont",3,"12",28,1,"recife",101,"san martin",10167,1,4,16,6,6000,1,3,1,5000,4,420,0,5,4,5,5,4,0,5,5,5,3,4,4,2,4,1,3,4,2,1,3,4,3,0,3,37,1,62,0,6.08276253029822,62,3.77815125038364,-37,-62,8.69951577598744,8.69951647043093,NA
"311",311,"santosdumont",3,"14",34,2,"recife",101,"imbiribeira",10144,2,4,20,1,8000,1,2,4,1000,1,60,0,4,3,5,4,4,0,4,4,NA,2,4,4,4,4,4,2,4,2,3,3,3,3,2,2,27,1,44,1,5.19615242270663,44,3.90308998699194,-27,-44,8.98719724253688,8.98719750816174,NA
"312",312,"santosdumont",3,"15",20,1,"recife",101,"boa viagem",10113,1,4,16,2,500,0,0,3,500,16,60,60,5,3,5,3,4,3,4,4,4,3,4,4,0,4,5,4,4,5,5,3,3,2,2,3,11,1,56,1,3.3166247903554,56,2.69897000433602,-11,-56,6.21465209745422,6.21483207333794,NA
"313",313,"santosdumont",3,"17",34,2,"recife",101,"boa viagem",10113,2,4,15,4,1000,1,2,4,500,8,180,0,4,3,4,5,4,0,5,4,5,3,4,4,3,4,1,1,2,2,4,3,3,2,2,1,7,1,58,1,2.64575131106459,58,3,-7,-58,6.90776227895764,6.9078132773002,NA
"314",314,"santosdumont",3,"18",51,1,"recife",101,"boa viagem",10113,2,1,20,2,6000,0,0,3,500,20,80,80,4,4,5,4,4,5,5,4,4,0,4,4,0,0,4,4,4,4,4,4,4,3,3,4,7,1,25,1,2.64575131106459,25,3.77815125038364,-7,-25,8.69951494265462,8.69951544265439,NA
"315",315,"santosdumont",3,"20",32,1,"recife",101,"boa viagem",10113,2,1,20,2,7000,1,1,2,500,8,60,0,5,3,5,4,4,0,5,5,5,3,4,4,4,2,4,5,5,4,4,4,3,4,4,0,28,1,67,1,5.29150262212918,67,3.84509804001426,-28,-67,8.85366599946586,8.85366679538345,NA
"316",316,"santosdumont",3,"21",50,2,"paulista",118,"paulista",1186,1,2,20,2,3000,0,0,3,5000,4,60,60,5,4,5,2,1,3,3,3,3,2,4,4,4,4,5,3,3,2,3,3,3,4,3,4,20,1,66,1,4.47213595499958,66,3.47712125471966,-20,-66,8.00636978987,8.00637490095669,NA
"317",317,"santosdumont",3,"23",40,1,"recife",101,"boa viagem",10113,2,1,16,6,2000,0,0,3,500,8,45,45,3,2,5,3,3,3,5,3,3,1,4,4,4,4,5,3,3,3,2,3,3,2,3,3,8,1,56,1,2.82842712474619,56,3.30102999566398,-8,-56,7.60090445954008,7.60091645944408,NA
"318",318,"santosdumont",3,"25",49,1,"recife",101,"setubal",10171,2,4,20,1,8000,1,3,3,500,8,45,45,4,2,5,3,4,0,5,4,4,2,4,4,4,3,4,5,4,3,3,3,4,3,4,4,16,1,64,1,4,64,3.90308998699194,-16,-64,8.98719707066194,8.98719782066147,NA
"319",319,"santosdumont",3,"26",63,2,"recife",101,"imbiribeira",10144,2,1,9,3,1200,1,2,3,1000,12,75,60,3,2,5,4,2,2,4,3,5,2,4,4,4,4,3,3,4,3,2,2,3,2,3,3,8,1,68,1,2.82842712474619,68,3.07918124604762,-8,-68,7.09008239131621,7.09012405688338,NA
"320",320,"santosdumont",3,"27",51,1,"recife",101,"setubal",10171,2,1,20,1,4300,1,2,3,500,20,60,40,3,2,5,5,4,0,5,5,5,1,4,4,4,4,3,4,4,2,2,2,2,1,1,1,25,1,55,0,5,55,3.63346845557959,-25,-55,8.36637165376295,8.36637327625808,NA
"321",321,"santosdumont",3,"28",36,2,"recife",101,"boa viagem",10113,1,1,20,2,3800,0,0,3,500,12,60,60,3,3,5,3,3,0,4,4,4,0,4,4,4,2,4,4,4,3,3,4,4,3,4,4,4,1,58,1,2,58,3.57978359661681,-4,-58,8.24275662272275,8.24276036232691,NA
"322",322,"santosdumont",3,"29",48,1,"recife",101,"setubal",10171,4,2,13,6,3000,1,2,3,1000,4,90,60,4,3,5,5,4,0,5,5,5,0,4,4,4,2,5,5,5,4,3,3,3,3,3,3,14,1,63,0,3.74165738677394,63,3.47712125471966,-14,-63,8.00636912320459,8.00637456762575,NA
"323",323,"santosdumont",3,"32",71,1,"jaboatao",111,"prazeres",11113,2,4,16,3,3300,1,2,2,5000,2,140,0,4,4,5,4,3,0,5,3,5,1,4,4,4,4,5,4,4,4,4,3,3,3,4,4,43,1,47,1,6.557438524302,47,3.51851393987789,-43,-47,8.10168169602345,8.10168206333139,NA
"324",324,"santosdumont",3,"51",33,2,"jaboatao",111,"prazeres",11113,1,1,16,2,1850,0,0,3,5000,8,120,90,4,3,5,3,3,0,5,3,4,2,4,4,4,4,3,4,4,3,2,3,3,2,3,3,35,1,65,0,5.91607978309962,65,3.26717172840301,-35,-65,7.52295114446274,7.52295990985696,NA
"325",325,"santosdumont",3,"52",58,1,"jaboatao",111,"jaboatao",1117,2,1,20,6,2800,0,0,2,5000,1,150,0,5,3,5,4,4,0,5,5,5,1,4,4,3,3,4,4,4,4,3,2,3,2,3,3,11,1,49,1,3.3166247903554,49,3.44715803134222,-11,-49,7.93737609922354,7.93738094614376,NA
"326",326,"santosdumont",3,"53",36,1,"recife",101,"pina",10162,1,1,16,2,1400,0,0,3,5000,8,120,90,4,2,4,3,3,4,4,4,4,1,4,4,2,3,4,4,4,3,3,4,4,3,4,4,38,1,64,1,6.16441400296898,64,3.14612803567824,-38,-64,7.24424690317051,7.24426016813147,NA
"327",327,"santosdumont",3,"54",46,2,"recife",101,"setubal",10171,2,1,16,2,1700,1,2,4,1000,4,100,0,4,4,5,4,4,0,4,4,4,2,4,4,4,3,4,4,4,4,4,3,3,2,3,3,14,1,44,1,3.74165738677394,44,3.23044892137827,-14,-44,7.43838837432323,7.4383987548419,NA
"328",328,"santosdumont",3,"117",29,2,"recife",101,"boa viagem",10113,1,1,22,1,5000,0,0,3,500,12,60,60,4,2,4,2,3,2,4,3,3,3,4,4,4,4,2,2,2,1,1,3,3,3,0,1,36,1,62,0,6,62,3.69897000433602,-36,-62,8.5171946314152,8.51719567141316,NA
"329",329,"santosdumont",3,"118",35,2,"recife",101,"boa viagem",10113,2,1,20,1,7000,1,2,3,500,4,40,40,3,3,4,3,3,2,3,2,4,2,4,4,3,4,2,2,2,2,2,3,3,3,1,1,31,1,45,0,5.56776436283002,45,3.84509804001426,-31,-45,8.85366606069031,8.85366634640438,NA
"330",330,"santosdumont",3,"119",26,2,"recife",101,"setubal",10171,1,3,22,2,4000,0,0,2,1000,4,30,0,4,3,4,4,3,0,4,4,4,3,4,4,2,4,2,2,2,3,3,3,3,2,1,1,2,1,62,0,1.4142135623731,62,3.60205999132796,-2,-62,8.29404976510202,8.29405351509452,NA
"331",331,"santosdumont",3,"120",40,1,"recife",101,"boa viagem",10113,2,4,20,2,5000,1,1,3,500,8,60,60,4,3,5,4,4,3,4,3,4,3,4,4,3,4,2,3,2,2,2,4,4,4,1,1,35,1,69,0,5.91607978309962,69,3.69897000433602,-35,-69,8.51719459141526,8.51719595141243,NA
"332",332,"santosdumont",3,"121",35,1,"recife",101,"boa viagem",10113,2,1,16,6,7000,1,1,4,500,1,60,0,4,4,4,4,4,3,4,4,4,2,4,4,2,4,3,3,2,2,4,2,2,1,1,1,24,1,66,1,4.89897948556636,66,3.84509804001426,-24,-66,8.85366591783325,8.85366677497532,NA
"333",333,"santosdumont",3,"123",65,2,"olinda",113,"casa caiada",1136,2,1,16,3,4000,0,0,4,5000,1,120,0,4,4,5,5,4,0,4,4,4,3,4,4,4,4,3,3,3,2,2,4,4,3,2,2,10,1,68,0,3.16227766016838,68,3.60205999132796,-10,-68,8.29405026510183,8.294053890093,NA
"334",334,"santosdumont",3,"143",60,1,"fortaleza",201,"maracanau",2012,2,4,20,1,8000,1,4,4,5000,1,240,0,4,4,5,2,3,0,5,3,5,2,4,4,3,2,3,4,4,3,2,3,4,4,3,3,35,1,57,1,5.91607978309962,57,3.90308998699194,-35,-57,8.98719736753682,8.98719771128658,NA
"335",335,"santosdumont",3,"144",39,2,"gloria do goita",108,"nova gloria",1081,1,4,16,2,1000,0,0,2,5000,1,240,0,5,5,5,5,5,0,5,4,5,3,3,4,3,3,2,4,4,3,4,3,4,4,3,4,39,1,65,1,6.2449979983984,65,3,-39,-65,6.90779427822166,6.90782027686973,NA
"336",336,"santosdumont",3,"145",34,2,"recife",101,"boa viagem",10113,2,1,22,2,10000,1,1,4,500,1,120,0,2,2,2,3,1,0,4,4,4,3,4,4,4,4,5,5,5,3,5,4,4,4,2,4,34,1,70,0,5.8309518948453,70,4,-34,-70,9.21034071197612,9.21034107197594,NA
"337",337,"santosdumont",3,"146",45,2,"jaboatao",111,"piedade",11111,2,1,22,6,3000,1,2,3,3000,8,120,120,5,4,5,4,4,0,4,4,4,2,4,4,4,4,2,2,2,2,2,4,4,3,1,1,38,1,52,0,6.16441400296898,52,3.47712125471966,-38,-52,8.00637178986356,8.00637334541133,NA
"338",338,"santosdumont",3,"147",41,2,"jaboatao",111,"piedade",11111,2,1,20,1,5000,1,2,2,3000,2,90,45,3,2,5,5,4,2,4,4,4,3,4,4,4,4,3,4,4,3,4,2,3,3,3,2,14,1,39,1,3.74165738677394,39,3.69897000433602,-14,-39,8.51719375141608,8.51719475141502,NA
"339",339,"santosdumont",3,"152",30,2,"olinda",113,"cidade tabajara",1137,1,1,20,6,600,0,0,3,5000,4,120,40,3,3,4,3,3,0,4,4,4,3,3,3,2,3,4,4,4,4,3,3,3,2,2,2,6,1,69,1,2.44948974278318,69,2.77815125038364,-6,-69,6.39694632174393,6.3971213035171,NA
"340",340,"santosdumont",3,"153",26,1,"recife",101,"jiquia",10150,1,2,16,0,1000,0,0,3,5000,4,60,40,3,4,5,4,4,3,4,4,5,3,4,4,3,3,5,3,3,4,3,3,3,2,2,2,12,1,53,0,3.46410161513775,53,3,-12,-53,6.90776727891014,6.90780827757769,NA
"341",341,"santosdumont",3,"154",24,2,"recife",101,"boa viagem",10113,1,1,20,6,2000,1,1,2,500,30,40,0,4,4,5,5,2,0,4,4,5,1,4,4,2,4,1,4,4,3,1,1,2,2,1,1,46,1,68,0,6.78232998312527,68,3.30102999566398,-46,-68,7.60091395947596,7.60091945939758,NA
"342",342,"santosdumont",3,"155",70,1,"jaboatao",111,"prazeres",11113,2,4,16,3,3500,0,0,2,5000,1,120,0,4,4,5,5,3,0,4,4,4,3,4,4,4,3,1,4,2,2,1,3,2,2,1,0,31,1,52,0,5.56776436283002,52,3.54406804435028,-31,-52,8.16052077808655,8.16052249236646,NA
"343",343,"lindu",4,"1",52,1,"jaboatao",111,"zumbi do pacheco",11118,2,1,11,6,900,1,2,7,5000,8,8,240,3,3,3,4,4,3,3,4,3,4,3,4,4,3,2,1,1,3,3,1,2,3,2,2,41,1,57,1,6.40312423743285,57,2.95424250943932,-41,-57,6.80244537932725,6.8024651312188,NA
"344",344,"lindu",4,"2",32,2,"jaboatao",111,"piedade",11111,1,1,20,2,2000,1,1,4,1000,3,4,120,3,3,3,4,4,3,3,4,4,4,0,4,4,2,4,5,1,3,2,2,4,0,0,2,28,0,21,0,21,33.2915026221292,3.30102999566398,-28,-21,7.60090945951758,7.6009077095283,NA
"345",345,"lindu",4,"3",65,1,"jaboatao",111,"cajueiro seco",1112,2,2,9,6,1500,1,1,7,5000,6,30,1440,3,3,3,5,3,0,3,3,1,5,3,4,4,4,3,1,3,3,1,3,4,4,4,0,12,1,50,1,3.46410161513775,50,3.17609125905568,-12,-50,7.31322572040941,7.31324260906561,NA
"346",346,"lindu",4,"4",27,2,"jaboatao",111,"barra de jangada",1111,2,0,13,4,90,1,2,4,5000,5,1,150,4,4,4,4,4,5,0,4,4,5,2,4,4,4,4,2,1,3,5,2,3,3,0,1,45,0,1,0,1,51.7082039324994,1.95424250943932,-45,-1,4.50534985070588,4.49993311950023,NA
"347",347,"lindu",4,"5",38,2,"recife",101,"boa viagem",10113,2,3,22,2,2100,0,0,3,500,3,5,300,4,4,4,5,4,1,3,4,4,4,2,4,4,1,3,4,4,4,4,4,4,3,2,2,6,1,41,1,2.44948974278318,41,3.32221929473392,-6,-41,7.64969398425481,7.64970192072045,NA
"348",348,"lindu",4,"6",34,2,"recife",101,"boa viagem",10113,1,1,20,6,5000,1,1,4,500,5,6,150,3,3,1,4,4,3,1,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,3,10,1,26,0,3.16227766016838,26,3.69897000433602,-10,-26,8.51719359141616,8.5171942314157,NA
"349",349,"lindu",4,"7",51,1,"recife",101,"boa viagem",10113,2,1,20,2,8000,1,1,4,500,1,2,120,3,3,3,4,2,3,0,3,4,4,2,4,4,4,3,3,2,3,2,3,3,4,3,3,24,1,44,0,4.89897948556636,44,3.90308998699194,-24,-44,8.9871971956619,8.98719750816174,NA
"350",350,"lindu",4,"8",18,1,"jaboatao",111,"jordao baixo",1118,1,4,16,5,1700,1,2,2,3000,6,1,10,2,2,2,4,1,3,1,3,3,5,2,4,3,3,4,3,4,4,3,5,1,4,2,2,5,1,6,1,2.23606797749979,6,3.23044892137827,-5,-6,7.43838526014662,7.43838560616672,NA
"351",351,"lindu",4,"9",28,2,"recife",101,"ibura",10142,1,2,20,0,1000,1,3,7,5000,6,1,180,4,4,4,5,4,4,0,4,5,4,3,4,4,1,2,1,1,1,1,1,2,0,0,0,36,0,13,1,13,42,3,-36,-13,6.90779127833415,6.90776827889764,NA
"352",352,"lindu",4,"10",58,2,"jaboatao",111,"prazeres",11113,2,4,20,1,1800,0,0,7,4000,5,4,120,3,3,3,4,4,3,3,4,4,4,0,3,3,1,0,3,3,4,3,3,3,3,3,2,66,0,21,0,21,74.124038404636,3.25527250510331,-66,-21,7.49556231404715,7.49554842534473,NA
"353",353,"lindu",4,"11",52,2,"jaboatao",111,"cajueiro seco",1112,1,1,16,6,1500,0,0,4,5000,6,2,180,5,5,3,5,5,5,5,5,5,5,3,4,4,3,4,5,3,4,1,1,3,3,2,2,49,1,66,0,7,66,3.17609125905568,-49,-66,7.31324216463095,7.31324971999342,NA
"354",354,"lindu",4,"12",20,2,"recife",101,"engenho do meio",10136,1,4,19,5,1000,0,0,4,5000,9,2,180,4,4,5,5,2,3,4,4,4,4,1,3,3,3,2,2,3,3,2,3,1,2,1,1,27,1,39,1,5.19615242270663,39,3,-27,-39,6.90778227861764,6.90779427822166,NA
"355",355,"lindu",4,"13",36,2,"recife",101,"coqueiral",10182,2,1,20,2,3000,1,1,4,5000,7,0,120,4,4,4,5,4,5,5,5,5,5,3,3,3,4,4,2,2,3,1,4,3,3,2,2,34,1,37,1,5.8309518948453,37,3.47712125471966,-34,-37,8.00637134542089,8.00637167875291,NA
"356",356,"lindu",4,"14",55,1,"jaboatao",111,"muribeca",11110,2,2,9,6,920,1,4,7,5000,7,8,420,5,5,3,4,4,4,3,4,3,4,3,4,4,4,4,1,3,3,4,3,4,4,4,2,37,0,21,1,21,43.0827625302982,2.96378782734556,-37,-21,6.8244173836434,6.82439848069938,NA
"357",357,"lindu",4,"15",46,1,"recife",101,"boa viagem",10113,2,4,16,1,3000,1,2,4,500,3,0,180,3,3,3,4,3,3,4,3,4,4,3,4,4,4,4,3,3,3,4,3,3,3,2,2,46,0,5,0,5,52.7823299831253,3.47712125471966,-46,-5,8.0063726787483,8.00636812320565,NA
"358",358,"lindu",4,"16",36,2,"recife",101,"casa amarela",10121,1,4,16,6,500,0,0,2,5000,7,1,180,4,4,5,5,5,5,0,5,2,3,3,4,4,2,4,1,1,1,1,1,3,3,3,1,15,1,62,0,3.87298334620742,62,2.69897000433602,-15,-62,6.21466809662226,6.21485606767528,NA
"359",359,"lindu",4,"17",59,2,"recife",101,"boa viagem",10113,2,4,20,6,7000,1,2,2,500,1,15,60,3,3,3,3,4,3,3,3,3,4,2,2,3,2,2,3,3,4,4,3,2,3,2,3,26,0,7,0,7,31.0990195135928,3.84509804001426,-26,-7,8.85366595864955,8.85366557089458,NA
"360",360,"lindu",4,"18",32,1,"recife",101,"santana",10168,1,1,20,6,10000,0,0,2,5000,5,1,60,4,4,5,5,3,4,0,4,4,4,3,3,3,3,3,2,3,3,4,5,4,4,4,3,19,0,5,0,5,23.3588989435407,4,-19,-5,9.21034056197616,9.21034042197618,NA
"361",361,"lindu",4,"19",19,2,"recife",101,"boa viagem",10113,1,4,18,5,450,0,0,2,500,1,1,60,3,3,2,4,1,2,3,4,3,2,3,4,4,4,4,4,4,4,2,3,1,0,0,0,20,1,37,1,4.47213595499958,37,2.65321251377534,-20,-37,6.10934634331948,6.1094302821232,NA
"362",362,"lindu",4,"20",27,2,"recife",101,"boa viagem",10113,1,2,16,7,900,0,0,4,500,1,1,120,4,4,4,4,3,2,0,3,2,3,3,4,2,4,4,2,2,3,2,1,3,3,2,2,19,1,57,0,4.35889894354067,57,2.95424250943932,-19,-57,6.80241821983933,6.8024651312188,NA
"363",363,"lindu",4,"21",40,1,"recife",101,"setubal",10171,2,4,20,2,10000,1,3,2,500,1,4,120,4,4,4,3,3,3,4,3,3,4,3,3,4,4,3,3,3,3,3,1,2,4,2,2,56,1,59,1,7.48331477354788,59,4,-56,-59,9.21034093197603,9.21034096197601,NA
"364",364,"lindu",4,"22",37,1,"jaboatao",111,"candeias",1113,2,4,16,1,7000,1,3,4,5000,3,1,30,3,3,3,4,4,4,0,4,5,5,3,4,4,2,2,5,4,4,4,4,3,3,3,0,44,0,36,1,36,50.6332495807108,3.84509804001426,-44,-36,8.85366632599623,8.85366616273106,NA
"365",365,"lindu",4,"23",27,2,"jaboatao",111,"cajueiro seco",1112,1,4,16,4,900,1,1,2,5000,6,1,240,5,5,5,5,5,4,4,5,4,5,2,3,4,1,4,4,2,4,4,5,3,3,3,3,54,1,60,1,7.34846922834953,60,2.95424250943932,-54,-60,6.80246142776885,6.80246883465504,NA
"366",366,"lindu",4,"24",24,1,"camaragibe",104,"timbi",1045,2,4,20,6,1500,0,0,2,5000,9,1,180,4,4,4,3,4,3,3,3,4,4,3,4,4,4,3,2,2,3,3,2,3,3,1,1,53,1,70,0,7.28010988928052,70,3.17609125905568,-53,-70,7.31324394236843,7.31325149771747,NA
"367",367,"lindu",4,"25",48,2,"olinda",113,"salgadinho",11315,1,4,20,2,3000,0,0,7,5000,10,1,60,4,4,4,5,5,4,0,5,5,5,3,4,4,3,2,4,4,4,3,4,3,4,3,3,4,1,12,1,2,12,3.47712125471966,-4,-12,8.00636801209459,8.00636890098269,NA
"368",368,"lindu",4,"26",30,2,"recife",101,"ibura",10142,1,4,16,1,2000,0,0,2,5000,6,1,180,4,4,3,4,4,3,3,4,4,4,2,4,4,3,4,2,3,3,3,2,3,3,3,2,46,1,59,0,6.78232998312527,59,3.30102999566398,-46,-59,7.60091395947596,7.6009172094333,NA
"369",369,"lindu",4,"27",33,1,"cabo de santo agostinho",103,"pontezinha",1031,1,4,20,2,2500,1,3,4,5000,13,4,90,3,3,4,4,3,2,4,4,4,3,1,3,4,2,0,1,4,3,3,2,3,3,1,2,6,1,37,0,2.44948974278318,37,3.39794000867204,-6,-37,7.82404697085583,7.82405193083877,NA
"370",370,"lindu",4,"28",52,1,"recife",101,"varzea",10179,2,4,12,6,3000,1,6,4,5000,3,2,120,5,5,5,5,0,5,0,4,4,5,3,4,4,4,4,3,3,3,3,5,3,4,2,4,58,1,70,1,7.61577310586391,70,3.47712125471966,-58,-70,8.00637401207393,8.00637534539778,NA
"371",371,"lindu",4,"29",42,1,"camaragibe",104,"timbi",1045,3,4,16,2,2200,1,2,2,5000,9,1,180,4,4,4,4,3,2,3,3,3,4,2,4,3,0,1,4,3,3,4,2,2,4,3,2,68,0,66,0,66,76.2462112512353,3.34242268082221,-68,-66,7.69622668883449,7.69622627561707,NA
"372",372,"lindu",4,"30",46,1,"recife",101,"boa viagem",10113,2,4,22,2,10800,1,2,4,500,1,3,120,3,3,3,2,3,4,0,4,4,5,0,4,4,1,0,4,5,4,4,4,3,4,2,2,63,0,10,0,10,70.9372539331938,4.03342375548695,-63,-10,9.28730195323562,9.28730149884619,NA
"373",373,"lindu",4,"31",19,2,"recife",101,"varzea",10179,1,1,17,5,940,0,0,3,5000,3,8,120,5,5,4,5,3,4,3,2,2,4,1,3,3,1,4,4,4,4,5,4,3,2,0,1,67,0,20,1,20,75.1853527718724,2.9731278535997,-67,-20,6.84595569855508,6.84590250968421,NA
"374",374,"lindu",4,"32",36,2,"jaboatao",111,"candeias",1113,2,1,20,2,12000,1,3,4,5000,3,1,120,3,3,4,4,2,4,0,4,2,3,2,4,4,1,4,4,4,3,1,1,2,0,0,2,30,1,31,1,5.47722557505166,31,4.07918124604762,-30,-31,9.39266213710345,9.39266214404789,NA
"375",375,"lindu",4,"33",43,2,"recife",101,"boa viagem",10113,1,4,20,7,998,1,1,4,500,1,1,120,4,4,4,4,4,4,0,4,4,4,2,4,4,3,1,5,4,3,4,4,3,3,3,1,20,1,33,0,4.47213595499958,33,2.99913054128737,-20,-33,6.9057733563505,6.90578640815966,NA
"376",376,"lindu",4,"34",57,2,"recife",101,"setubal",10171,2,1,20,1,4000,1,3,4,500,1,4,120,4,4,4,5,3,4,4,3,3,4,3,4,4,4,4,4,3,4,2,2,3,3,2,2,3,1,70,0,1.73205080756888,70,3.60205999132796,-3,-70,8.29404982760201,8.29405401509246,NA
"377",377,"lindu",4,"35",62,2,"jaboatao",111,"piedade",11111,1,4,22,1,5000,0,0,3,1000,4,2,120,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,1,1.4142135623731,4,3.69897000433602,-2,-4,8.51719327141623,8.51719335141622,NA
"378",378,"lindu",4,"36",38,1,"jaboatao",111,"prazeres",11113,2,4,16,2,1800,1,1,2,4000,5,30,60,4,4,4,4,4,4,0,5,4,4,3,4,4,1,0,2,2,3,2,1,4,4,3,0,36,1,70,1,6,70,3.25527250510331,-36,-70,7.49555305493364,7.49556354858914,NA
"379",379,"lindu",4,"37",36,2,"jaboatao",111,"piedade",11111,2,4,20,2,2000,1,2,4,1000,1,3,240,5,5,4,5,5,5,5,5,5,5,3,4,4,4,0,4,4,4,4,5,4,4,4,3,54,1,65,0,7.34846922834953,65,3.30102999566398,-54,-65,7.60091595945096,7.60091870941005,NA
"380",380,"lindu",4,"38",78,2,"recife",101,"boa viagem",10113,4,1,20,3,3600,0,0,2,500,1,3,90,4,4,3,4,4,4,4,4,4,5,2,4,4,1,0,5,1,3,3,3,4,4,3,1,37,1,42,0,6.08276253029822,42,3.55630250076729,-37,-42,8.1886919793784,8.18869236517969,NA
"381",381,"lindu",4,"39",23,2,"recife",101,"setubal",10171,1,4,16,1,1100,0,0,2,500,1,4,150,3,3,3,5,1,3,4,4,4,4,2,4,4,4,3,3,3,4,4,1,4,4,2,0,12,1,18,1,3.46410161513775,18,3.04139268515822,-12,-18,7.00307537609266,7.00308033470887,NA
"382",382,"lindu",4,"40",42,1,"camaragibe",104,"aldeia",1043,2,4,20,2,7000,1,3,4,5000,1,1,60,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,5,5,3,4,4,2,7,1,16,1,2.64575131106459,16,3.84509804001426,-7,-16,8.85366557089458,8.85366575456801,NA
"383",383,"lindu",4,"41",65,2,"jaboatao",111,"zumbi do pacheco",11118,3,3,16,3,998,1,1,7,5000,1,8,720,3,3,3,3,4,4,3,3,4,4,2,4,4,2,2,3,2,2,2,2,2,3,3,3,19,0,18,0,18,23.3588989435407,2.99913054128737,-19,-18,6.90577235235812,6.90577134836474,NA
"384",384,"lindu",4,"42",40,2,"recife",101,"ibura",10142,2,2,11,4,500,1,3,7,5000,1,8,600,5,5,5,4,4,4,4,4,4,4,0,3,4,3,4,4,4,4,4,4,3,3,3,3,59,0,10,0,10,66.6811457478686,2.69897000433602,-59,-10,6.21484407057857,6.21464809762221,NA
"385",385,"lindu",4,"43",38,2,"recife",101,"barro",10111,2,1,20,6,1200,1,2,2,5000,17,1,120,4,4,2,4,5,3,3,4,2,4,2,4,4,4,2,5,5,5,5,5,3,3,2,0,68,0,14,0,14,76.2462112512353,3.07918124604762,-68,-14,7.09012405688338,7.09008655795105,NA
"386",386,"lindu",4,"44",33,2,"jaboatao",111,"porta larga",11112,1,4,16,2,998,1,2,2,2000,1,2,300,4,4,4,4,4,4,5,5,4,5,2,3,4,3,4,2,1,4,4,5,3,3,2,1,32,1,68,0,5.65685424949238,68,2.99913054128737,-32,-68,6.90578540418039,6.90582154679916,NA
"387",387,"lindu",4,"45",33,2,"sao lourenco",116,"sao lourenco",1161,2,1,16,2,1400,1,1,2,5000,30,1,150,4,4,3,4,4,3,3,4,5,4,3,3,4,3,2,3,4,3,3,4,2,3,2,2,2,1,39,0,1.4142135623731,39,3.14612803567824,-2,-39,7.24422853601099,7.24424741336457,NA
